@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
125922,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.998545,ok
125922,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.980182,ok
125922,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.975455,ok
125923,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.849275,ok
125923,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.833333,ok
125923,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.853623,ok
125923,1,6409_weka.FilteredClassifier_NaiveBayes,0.724638,ok
125923,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.85942,ok
125923,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.866667,ok
125923,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.852174,ok
3560,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.198243,ok
3560,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.19197,ok
3560,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.217064,ok
3560,1,6409_weka.FilteredClassifier_NaiveBayes,0.218319,ok
3560,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.215809,ok
3560,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.194479,ok
3560,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.184442,ok
3561,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,0.735119,ok
3561,1,6405_weka.FilteredClassifier_MultiSearch_J48,0.666667,ok
3561,1,6408_weka.FilteredClassifier_MultiSearch_IBk,0.668155,ok
3561,1,6409_weka.FilteredClassifier_NaiveBayes,0.675595,ok
3561,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,0.739583,ok
3561,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,0.647321,ok
3561,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,0.666667,ok
3567,1,6404_weka.FilteredClassifier_MultiSearch_SMO_RBFKernel,1.0,ok
3567,1,6405_weka.FilteredClassifier_MultiSearch_J48,1.0,ok
3567,1,6408_weka.FilteredClassifier_MultiSearch_IBk,1.0,ok
3567,1,6409_weka.FilteredClassifier_NaiveBayes,0.722,ok
3567,1,6410_weka.FilteredClassifier_MultiSearch_Logistic,1.0,ok
3567,1,6411_weka.FilteredClassifier_MultiSearch_RandomForest,1.0,ok
3567,1,6412_weka.FilteredClassifier_MultiSearch_LogitBoost_REPTree,1.0,ok
% 
% 
% 
