@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
3587,1,2048_weka.MultiBoostAB_DecisionStump,0.84,ok
3587,1,2049_weka.MultiBoostAB_DecisionStump,0.86,ok
3587,1,2050_weka.MultiBoostAB_DecisionStump,0.86,ok
3587,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.515,ok
3587,1,2052_weka.RandomSubSpace_REPTree,0.86,ok
3587,1,2053_weka.RandomSubSpace_REPTree,0.86,ok
3587,1,2054_weka.RandomSubSpace_REPTree,0.855,ok
3587,1,2055_weka.RandomSubSpace_REPTree,0.845,ok
3587,1,2056_weka.RandomSubSpace_REPTree,0.85,ok
3587,1,2057_weka.RealAdaBoost_DecisionStump,0.84,ok
3587,1,2058_weka.RealAdaBoost_DecisionStump,0.86,ok
3587,1,2059_weka.RealAdaBoost_DecisionStump,0.86,ok
3587,1,2060_weka.RealAdaBoost_DecisionStump,0.865,ok
3587,1,2061_weka.RealAdaBoost_DecisionStump,0.865,ok
3587,1,2062_weka.RotationForest_PrincipalComponents_J48,0.89,ok
3587,1,2063_weka.RotationForest_PrincipalComponents_J48,0.905,ok
3587,1,2064_weka.RotationForest_PrincipalComponents_J48,0.91,ok
3587,1,2065_weka.RotationForest_PrincipalComponents_J48,0.91,ok
3587,1,2066_weka.RotationForest_PrincipalComponents_J48,0.9,ok
3587,1,2067_weka.FURIA,0.88,ok
3587,1,2069_weka.ADTree,0.875,ok
3587,1,2070_weka.LADTree,0.885,ok
3587,1,2166_weka.FilteredClassifier_Discretize_J48,0.81,ok
3587,1,1838_weka.J48,0.87,ok
3587,1,1839_weka.ZeroR,0.515,ok
3587,1,1840_weka.Ridor,0.81,ok
3587,1,1841_weka.OneR,0.83,ok
3587,1,1842_weka.Prism,0,other
3587,1,1843_weka.PART,0.87,ok
3587,1,1844_weka.OLM,0.635,ok
3587,1,1845_weka.NNge,0.855,ok
3587,1,1846_weka.SimpleCart,0.855,ok
3587,1,1847_weka.REPTree,0.815,ok
3587,1,1848_weka.RandomTree,0.83,ok
3587,1,1849_weka.RandomForest,0.885,ok
3587,1,1850_weka.NBTree,0.82,ok
3587,1,1852_weka.LMT,0.86,ok
3587,1,1854_weka.J48graft,0.87,ok
3587,1,1856_weka.Id3,0,other
3587,1,1857_weka.HoeffdingTree,0.835,ok
3587,1,1858_weka.FT,0.84,ok
3587,1,1859_weka.ExtraTree,0.78,ok
3587,1,1860_weka.DecisionStump,0.83,ok
3587,1,1861_weka.BFTree,0.83,ok
3587,1,1864_weka.JRip,0.84,ok
3587,1,1866_weka.DecisionTable_BestFirst,0.855,ok
3587,1,1867_weka.ConjunctiveRule,0.81,ok
3587,1,1868_weka.CHIRP,0.86,ok
3587,1,1869_weka.HyperPipes,0.515,ok
3587,1,1870_weka.InputMappedClassifier_ZeroR,0.515,ok
3587,1,1871_weka.OSDL,0,other
3587,1,1872_weka.VFI,0.84,ok
3587,1,1873_weka.IB1,0.845,ok
3587,1,1874_weka.IBk,0.84,ok
3587,1,1875_weka.KStar,0.78,ok
3587,1,1876_weka.LBR,0,other
3587,1,1877_weka.LWL_DecisionStump,0.83,ok
3587,1,1879_weka.KernelLogisticRegression_PolyKernel,0.85,ok
3587,1,1880_weka.LibLINEAR,0.85,ok
3587,1,1882_weka.Logistic,0.85,ok
3587,1,1885_weka.RBFClassifier,0.85,ok
3587,1,1888_weka.SGD,0.83,ok
3587,1,1913_weka.NaiveBayes,0.69,ok
3587,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.83,ok
3587,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.71,ok
3587,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.71,ok
3587,1,1918_weka.A1DE,0.83,ok
3587,1,1919_weka.A2DE,0.83,ok
3587,1,1921_weka.BayesNet_K2,0.83,ok
3587,1,1924_weka.LibSVM,0.86,ok
3587,1,2015_weka.HNB,0,other
3587,1,2016_weka.KernelLogisticRegression_RBFKernel,0.865,ok
3587,1,2017_weka.LibLINEAR,0.845,ok
3587,1,2019_weka.SimpleLogistic,0.835,ok
3587,1,2020_weka.SMO_PolyKernel,0.835,ok
3587,1,2021_weka.SMO_RBFKernel,0.835,ok
3587,1,2022_weka.SPegasos,0.825,ok
3587,1,2023_weka.Winnow,0,other
3587,1,2024_weka.IBk,0.83,ok
3587,1,2025_weka.IBk,0.835,ok
3587,1,2026_weka.AdaBoostM1_DecisionStump,0.855,ok
3587,1,2027_weka.AdaBoostM1_DecisionStump,0.845,ok
3587,1,2028_weka.AdaBoostM1_DecisionStump,0.845,ok
3587,1,2029_weka.AdaBoostM1_DecisionStump,0.845,ok
3587,1,2030_weka.AdaBoostM1_DecisionStump,0.845,ok
3587,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.835,ok
3587,1,2032_weka.Bagging_REPTree,0.865,ok
3587,1,2033_weka.Bagging_REPTree,0.855,ok
3587,1,2034_weka.Bagging_REPTree,0.855,ok
3587,1,2035_weka.Bagging_REPTree,0.86,ok
3587,1,2036_weka.Bagging_REPTree,0.86,ok
3587,1,2037_weka.Dagging_DecisionStump,0.83,ok
3587,1,2038_weka.Decorate,0.86,ok
3587,1,2039_weka.END_ND_J48,0.87,ok
3587,1,2040_weka.Grading_ZeroR,0.515,ok
3587,1,2041_weka.LogitBoost_DecisionStump,0.845,ok
3587,1,2042_weka.LogitBoost_DecisionStump,0.835,ok
3587,1,2043_weka.LogitBoost_DecisionStump,0.845,ok
3587,1,2044_weka.LogitBoost_DecisionStump,0.85,ok
3587,1,2045_weka.LogitBoost_DecisionStump,0.845,ok
3587,1,2046_weka.MultiBoostAB_DecisionStump,0.8,ok
3587,1,2047_weka.MultiBoostAB_DecisionStump,0.865,ok
3588,1,2048_weka.MultiBoostAB_DecisionStump,0.902133,ok
3588,1,2049_weka.MultiBoostAB_DecisionStump,0.931,ok
3588,1,2050_weka.MultiBoostAB_DecisionStump,0.938267,ok
3588,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.937467,ok
3588,1,2052_weka.RandomSubSpace_REPTree,0.972333,ok
3588,1,2053_weka.RandomSubSpace_REPTree,0.973467,ok
3588,1,2054_weka.RandomSubSpace_REPTree,0.974667,ok
3588,1,2055_weka.RandomSubSpace_REPTree,0.975,ok
3588,1,2056_weka.RandomSubSpace_REPTree,0.974533,ok
3588,1,2057_weka.RealAdaBoost_DecisionStump,0.9418,ok
3588,1,2058_weka.RealAdaBoost_DecisionStump,0.9398,ok
3588,1,2059_weka.RealAdaBoost_DecisionStump,0.9398,ok
3588,1,2060_weka.RealAdaBoost_DecisionStump,0.9398,ok
3588,1,2061_weka.RealAdaBoost_DecisionStump,0.9398,ok
3588,1,2062_weka.RotationForest_PrincipalComponents_J48,0.984,ok
3588,1,2063_weka.RotationForest_PrincipalComponents_J48,0.987267,ok
3588,1,2064_weka.RotationForest_PrincipalComponents_J48,0.9874,ok
3588,1,2065_weka.RotationForest_PrincipalComponents_J48,0.987333,ok
3588,1,2066_weka.RotationForest_PrincipalComponents_J48,0.987933,ok
3588,1,2067_weka.FURIA,0.982533,ok
3588,1,2069_weka.ADTree,0.941867,ok
3588,1,2070_weka.LADTree,0.938733,ok
3588,1,2166_weka.FilteredClassifier_Discretize_J48,0.958867,ok
3588,1,1838_weka.J48,0.979333,ok
3588,1,1839_weka.ZeroR,0.663933,ok
3588,1,1840_weka.Ridor,0.972533,ok
3588,1,1841_weka.OneR,0.7702,ok
3588,1,1842_weka.Prism,0,other
3588,1,1843_weka.PART,0.972933,ok
3588,1,1844_weka.OLM,0.6304,ok
3588,1,1845_weka.NNge,0,other
3588,1,1846_weka.SimpleCart,0.9784,ok
3588,1,1847_weka.REPTree,0.974933,ok
3588,1,1848_weka.RandomTree,0.9592,ok
3588,1,1849_weka.RandomForest,0.9854,ok
3588,1,1850_weka.NBTree,0.968333,ok
3588,1,1852_weka.LMT,0.981933,ok
3588,1,1854_weka.J48graft,0.979733,ok
3588,1,1856_weka.Id3,0,other
3588,1,1857_weka.HoeffdingTree,0.915,ok
3588,1,1858_weka.FT,0.972533,ok
3588,1,1859_weka.ExtraTree,0.955667,ok
3588,1,1860_weka.DecisionStump,0.663933,ok
3588,1,1861_weka.BFTree,0.978867,ok
3588,1,1864_weka.JRip,0.972067,ok
3588,1,1866_weka.DecisionTable_BestFirst,0.9406,ok
3588,1,1867_weka.ConjunctiveRule,0.663933,ok
3588,1,1868_weka.CHIRP,0.959067,ok
3588,1,1869_weka.HyperPipes,0.663933,ok
3588,1,1870_weka.InputMappedClassifier_ZeroR,0.663933,ok
3588,1,1871_weka.OSDL,0,other
3588,1,1872_weka.VFI,0.824067,ok
3588,1,1873_weka.IB1,0.9694,ok
3588,1,1874_weka.IBk,0.9694,ok
3588,1,1875_weka.KStar,0.9322,ok
3588,1,1876_weka.LBR,0,other
3588,1,1877_weka.LWL_DecisionStump,0.899333,ok
3588,1,1879_weka.KernelLogisticRegression_PolyKernel,0.890933,ok
3588,1,1880_weka.LibLINEAR,0.816267,ok
3588,1,1882_weka.Logistic,0.891133,ok
3588,1,1885_weka.RBFClassifier,0.917533,ok
3588,1,1888_weka.SGD,0.902267,ok
3588,1,1913_weka.NaiveBayes,0.6572,ok
3588,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.655267,ok
3588,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.964933,ok
3588,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.964933,ok
3588,1,1918_weka.A1DE,0.940867,ok
3588,1,1919_weka.A2DE,0.9454,ok
3588,1,1921_weka.BayesNet_K2,0.928533,ok
3588,1,1924_weka.LibSVM,0.879467,ok
3588,1,2015_weka.HNB,0,other
3588,1,2016_weka.KernelLogisticRegression_RBFKernel,0.9732,ok
3588,1,2017_weka.LibLINEAR,0.816267,ok
3588,1,2019_weka.SimpleLogistic,0.8876,ok
3588,1,2020_weka.SMO_PolyKernel,0.903667,ok
3588,1,2021_weka.SMO_RBFKernel,0.8974,ok
3588,1,2022_weka.SPegasos,0.887933,ok
3588,1,2023_weka.Winnow,0,other
3588,1,2024_weka.IBk,0.969133,ok
3588,1,2025_weka.IBk,0.968267,ok
3588,1,2026_weka.AdaBoostM1_DecisionStump,0.8926,ok
3588,1,2027_weka.AdaBoostM1_DecisionStump,0.914,ok
3588,1,2028_weka.AdaBoostM1_DecisionStump,0.933067,ok
3588,1,2029_weka.AdaBoostM1_DecisionStump,0.940333,ok
3588,1,2030_weka.AdaBoostM1_DecisionStump,0.937867,ok
3588,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.9526,ok
3588,1,2032_weka.Bagging_REPTree,0.9804,ok
3588,1,2033_weka.Bagging_REPTree,0.981733,ok
3588,1,2034_weka.Bagging_REPTree,0.982067,ok
3588,1,2035_weka.Bagging_REPTree,0.982133,ok
3588,1,2036_weka.Bagging_REPTree,0.981933,ok
3588,1,2037_weka.Dagging_DecisionStump,0.663933,ok
3588,1,2038_weka.Decorate,0.984333,ok
3588,1,2039_weka.END_ND_J48,0.979333,ok
3588,1,2040_weka.Grading_ZeroR,0.663933,ok
3588,1,2041_weka.LogitBoost_DecisionStump,0.9336,ok
3588,1,2042_weka.LogitBoost_DecisionStump,0.942667,ok
3588,1,2043_weka.LogitBoost_DecisionStump,0.9484,ok
3588,1,2044_weka.LogitBoost_DecisionStump,0.9526,ok
3588,1,2045_weka.LogitBoost_DecisionStump,0.956333,ok
3588,1,2046_weka.MultiBoostAB_DecisionStump,0.8344,ok
3588,1,2047_weka.MultiBoostAB_DecisionStump,0.8344,ok
3589,1,2048_weka.MultiBoostAB_DecisionStump,0.859,ok
3589,1,2049_weka.MultiBoostAB_DecisionStump,0.868,ok
3589,1,2050_weka.MultiBoostAB_DecisionStump,0.881,ok
3589,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.547,ok
3589,1,2052_weka.RandomSubSpace_REPTree,0.872,ok
3589,1,2053_weka.RandomSubSpace_REPTree,0.85,ok
3589,1,2054_weka.RandomSubSpace_REPTree,0.889,ok
3589,1,2055_weka.RandomSubSpace_REPTree,0.891,ok
3589,1,2056_weka.RandomSubSpace_REPTree,0.888,ok
3589,1,2057_weka.RealAdaBoost_DecisionStump,0.864,ok
3589,1,2058_weka.RealAdaBoost_DecisionStump,0.891,ok
3589,1,2059_weka.RealAdaBoost_DecisionStump,0.887,ok
3589,1,2060_weka.RealAdaBoost_DecisionStump,0.884,ok
3589,1,2061_weka.RealAdaBoost_DecisionStump,0.884,ok
3589,1,2062_weka.RotationForest_PrincipalComponents_J48,0.817,ok
3589,1,2063_weka.RotationForest_PrincipalComponents_J48,0.845,ok
3589,1,2064_weka.RotationForest_PrincipalComponents_J48,0.862,ok
3589,1,2065_weka.RotationForest_PrincipalComponents_J48,0.876,ok
3589,1,2066_weka.RotationForest_PrincipalComponents_J48,0.88,ok
3589,1,2067_weka.FURIA,0.882,ok
3589,1,2069_weka.ADTree,0.875,ok
3589,1,2070_weka.LADTree,0.881,ok
3589,1,2166_weka.FilteredClassifier_Discretize_J48,0.88,ok
3589,1,1838_weka.J48,0.865,ok
3589,1,1839_weka.ZeroR,0.547,ok
3589,1,1840_weka.Ridor,0.851,ok
3589,1,1841_weka.OneR,0.746,ok
3589,1,1842_weka.Prism,0,other
3589,1,1843_weka.PART,0.87,ok
3589,1,1844_weka.OLM,0.453,ok
3589,1,1845_weka.NNge,0.64,ok
3589,1,1846_weka.SimpleCart,0.88,ok
3589,1,1847_weka.REPTree,0.853,ok
3589,1,1848_weka.RandomTree,0.768,ok
3589,1,1849_weka.RandomForest,0.903,ok
3589,1,1850_weka.NBTree,0.865,ok
3589,1,1852_weka.LMT,0.884,ok
3589,1,1854_weka.J48graft,0.867,ok
3589,1,1856_weka.Id3,0,other
3589,1,1857_weka.HoeffdingTree,0.625,ok
3589,1,1858_weka.FT,0.879,ok
3589,1,1859_weka.ExtraTree,0.684,ok
3589,1,1860_weka.DecisionStump,0.677,ok
3589,1,1861_weka.BFTree,0.87,ok
3589,1,1864_weka.JRip,0.871,ok
3589,1,1866_weka.DecisionTable_BestFirst,0.861,ok
3589,1,1867_weka.ConjunctiveRule,0.733,ok
3589,1,1868_weka.CHIRP,0.634,ok
3589,1,1869_weka.HyperPipes,0.543,ok
3589,1,1870_weka.InputMappedClassifier_ZeroR,0.547,ok
3589,1,1871_weka.OSDL,0,other
3589,1,1872_weka.VFI,0.542,ok
3589,1,1873_weka.IB1,0.599,ok
3589,1,1874_weka.IBk,0.599,ok
3589,1,1875_weka.KStar,0.645,ok
3589,1,1876_weka.LBR,0,other
3589,1,1877_weka.LWL_DecisionStump,0.678,ok
3589,1,1879_weka.KernelLogisticRegression_PolyKernel,0.644,ok
3589,1,1880_weka.LibLINEAR,0.645,ok
3589,1,1882_weka.Logistic,0.644,ok
3589,1,1885_weka.RBFClassifier,0.632,ok
3589,1,1888_weka.SGD,0.644,ok
3589,1,1913_weka.NaiveBayes,0.627,ok
3589,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.627,ok
3589,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.687,ok
3589,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.687,ok
3589,1,1918_weka.A1DE,0.843,ok
3589,1,1919_weka.A2DE,0.856,ok
3589,1,1921_weka.BayesNet_K2,0.812,ok
3589,1,1924_weka.LibSVM,0.665,ok
3589,1,2015_weka.HNB,0,other
3589,1,2016_weka.KernelLogisticRegression_RBFKernel,0.665,ok
3589,1,2017_weka.LibLINEAR,0.645,ok
3589,1,2019_weka.SimpleLogistic,0.632,ok
3589,1,2020_weka.SMO_PolyKernel,0.637,ok
3589,1,2021_weka.SMO_RBFKernel,0.556,ok
3589,1,2022_weka.SPegasos,0.556,ok
3589,1,2023_weka.Winnow,0,other
3589,1,2024_weka.IBk,0.611,ok
3589,1,2025_weka.IBk,0.599,ok
3589,1,2026_weka.AdaBoostM1_DecisionStump,0.844,ok
3589,1,2027_weka.AdaBoostM1_DecisionStump,0.856,ok
3589,1,2028_weka.AdaBoostM1_DecisionStump,0.886,ok
3589,1,2029_weka.AdaBoostM1_DecisionStump,0.882,ok
3589,1,2030_weka.AdaBoostM1_DecisionStump,0.891,ok
3589,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.882,ok
3589,1,2032_weka.Bagging_REPTree,0.883,ok
3589,1,2033_weka.Bagging_REPTree,0.884,ok
3589,1,2034_weka.Bagging_REPTree,0.893,ok
3589,1,2035_weka.Bagging_REPTree,0.892,ok
3589,1,2036_weka.Bagging_REPTree,0.891,ok
3589,1,2037_weka.Dagging_DecisionStump,0.703,ok
3589,1,2038_weka.Decorate,0.869,ok
3589,1,2039_weka.END_ND_J48,0.865,ok
3589,1,2040_weka.Grading_ZeroR,0.547,ok
3589,1,2041_weka.LogitBoost_DecisionStump,0.859,ok
3589,1,2042_weka.LogitBoost_DecisionStump,0.889,ok
3589,1,2043_weka.LogitBoost_DecisionStump,0.873,ok
3589,1,2044_weka.LogitBoost_DecisionStump,0.865,ok
3589,1,2045_weka.LogitBoost_DecisionStump,0.865,ok
3589,1,2046_weka.MultiBoostAB_DecisionStump,0.735,ok
3589,1,2047_weka.MultiBoostAB_DecisionStump,0.814,ok
3590,1,2048_weka.MultiBoostAB_DecisionStump,0.662393,ok
3590,1,2049_weka.MultiBoostAB_DecisionStump,0.771368,ok
3590,1,2050_weka.MultiBoostAB_DecisionStump,0.799145,ok
3590,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.555556,ok
3590,1,2052_weka.RandomSubSpace_REPTree,0.824786,ok
3590,1,2053_weka.RandomSubSpace_REPTree,0.833333,ok
3590,1,2054_weka.RandomSubSpace_REPTree,0.854701,ok
3590,1,2055_weka.RandomSubSpace_REPTree,0.852564,ok
3590,1,2056_weka.RandomSubSpace_REPTree,0.844017,ok
3590,1,2057_weka.RealAdaBoost_DecisionStump,0.811966,ok
3590,1,2058_weka.RealAdaBoost_DecisionStump,0.811966,ok
3590,1,2059_weka.RealAdaBoost_DecisionStump,0.811966,ok
3590,1,2060_weka.RealAdaBoost_DecisionStump,0.811966,ok
3590,1,2061_weka.RealAdaBoost_DecisionStump,0.811966,ok
3590,1,2062_weka.RotationForest_PrincipalComponents_J48,0.84188,ok
3590,1,2063_weka.RotationForest_PrincipalComponents_J48,0.858974,ok
3590,1,2064_weka.RotationForest_PrincipalComponents_J48,0.852564,ok
3590,1,2065_weka.RotationForest_PrincipalComponents_J48,0.852564,ok
3590,1,2066_weka.RotationForest_PrincipalComponents_J48,0.854701,ok
3590,1,2067_weka.FURIA,0.863248,ok
3590,1,2069_weka.ADTree,0.790598,ok
3590,1,2070_weka.LADTree,0.805556,ok
3590,1,2166_weka.FilteredClassifier_Discretize_J48,0.771368,ok
3590,1,1838_weka.J48,0.837607,ok
3590,1,1839_weka.ZeroR,0.555556,ok
3590,1,1840_weka.Ridor,0.826923,ok
3590,1,1841_weka.OneR,0.745726,ok
3590,1,1842_weka.Prism,0,other
3590,1,1843_weka.PART,0.839744,ok
3590,1,1844_weka.OLM,0.655983,ok
3590,1,1845_weka.NNge,0.871795,ok
3590,1,1846_weka.SimpleCart,0.861111,ok
3590,1,1847_weka.REPTree,0.839744,ok
3590,1,1848_weka.RandomTree,0.850427,ok
3590,1,1849_weka.RandomForest,0.854701,ok
3590,1,1850_weka.NBTree,0.858974,ok
3590,1,1852_weka.LMT,0.852564,ok
3590,1,1854_weka.J48graft,0.837607,ok
3590,1,1856_weka.Id3,0,other
3590,1,1857_weka.HoeffdingTree,0.809829,ok
3590,1,1858_weka.FT,0.850427,ok
3590,1,1859_weka.ExtraTree,0,other
3590,1,1860_weka.DecisionStump,0.65812,ok
3590,1,1861_weka.BFTree,0.871795,ok
3590,1,1864_weka.JRip,0.856838,ok
3590,1,1866_weka.DecisionTable_BestFirst,0.803419,ok
3590,1,1867_weka.ConjunctiveRule,0.611111,ok
3590,1,1868_weka.CHIRP,0.82265,ok
3590,1,1869_weka.HyperPipes,0.555556,ok
3590,1,1870_weka.InputMappedClassifier_ZeroR,0.555556,ok
3590,1,1871_weka.OSDL,0,other
3590,1,1872_weka.VFI,0.758547,ok
3590,1,1873_weka.IB1,0.848291,ok
3590,1,1874_weka.IBk,0.846154,ok
3590,1,1875_weka.KStar,0.84188,ok
3590,1,1876_weka.LBR,0,other
3590,1,1877_weka.LWL_DecisionStump,0.794872,ok
3590,1,1879_weka.KernelLogisticRegression_PolyKernel,0.739316,ok
3590,1,1880_weka.LibLINEAR,0.730769,ok
3590,1,1882_weka.Logistic,0.737179,ok
3590,1,1885_weka.RBFClassifier,0.784188,ok
3590,1,1888_weka.SGD,0.745726,ok
3590,1,1913_weka.NaiveBayes,0.814103,ok
3590,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.814103,ok
3590,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.858974,ok
3590,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.858974,ok
3590,1,1918_weka.A1DE,0.777778,ok
3590,1,1919_weka.A2DE,0.771368,ok
3590,1,1921_weka.BayesNet_K2,0.779915,ok
3590,1,1924_weka.LibSVM,0.799145,ok
3590,1,2015_weka.HNB,0,other
3590,1,2016_weka.KernelLogisticRegression_RBFKernel,0.82265,ok
3590,1,2017_weka.LibLINEAR,0.730769,ok
3590,1,2019_weka.SimpleLogistic,0.737179,ok
3590,1,2020_weka.SMO_PolyKernel,0.741453,ok
3590,1,2021_weka.SMO_RBFKernel,0.65812,ok
3590,1,2022_weka.SPegasos,0.745726,ok
3590,1,2023_weka.Winnow,0,other
3590,1,2024_weka.IBk,0.82906,ok
3590,1,2025_weka.IBk,0.852564,ok
3590,1,2026_weka.AdaBoostM1_DecisionStump,0.726496,ok
3590,1,2027_weka.AdaBoostM1_DecisionStump,0.737179,ok
3590,1,2028_weka.AdaBoostM1_DecisionStump,0.794872,ok
3590,1,2029_weka.AdaBoostM1_DecisionStump,0.814103,ok
3590,1,2030_weka.AdaBoostM1_DecisionStump,0.820513,ok
3590,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.850427,ok
3590,1,2032_weka.Bagging_REPTree,0.858974,ok
3590,1,2033_weka.Bagging_REPTree,0.856838,ok
3590,1,2034_weka.Bagging_REPTree,0.852564,ok
3590,1,2035_weka.Bagging_REPTree,0.861111,ok
3590,1,2036_weka.Bagging_REPTree,0.861111,ok
3590,1,2037_weka.Dagging_DecisionStump,0.683761,ok
3590,1,2038_weka.Decorate,0.846154,ok
3590,1,2039_weka.END_ND_J48,0.837607,ok
3590,1,2040_weka.Grading_ZeroR,0.555556,ok
3590,1,2041_weka.LogitBoost_DecisionStump,0.790598,ok
3590,1,2042_weka.LogitBoost_DecisionStump,0.816239,ok
3590,1,2043_weka.LogitBoost_DecisionStump,0.814103,ok
3590,1,2044_weka.LogitBoost_DecisionStump,0.797009,ok
3590,1,2045_weka.LogitBoost_DecisionStump,0.799145,ok
3590,1,2046_weka.MultiBoostAB_DecisionStump,0.65812,ok
3590,1,2047_weka.MultiBoostAB_DecisionStump,0.715812,ok
3591,1,2048_weka.MultiBoostAB_DecisionStump,0.908447,ok
3591,1,2049_weka.MultiBoostAB_DecisionStump,0.924072,ok
3591,1,2050_weka.MultiBoostAB_DecisionStump,0.927979,ok
3591,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.915771,ok
3591,1,2052_weka.RandomSubSpace_REPTree,0.929932,ok
3591,1,2053_weka.RandomSubSpace_REPTree,0.930054,ok
3591,1,2054_weka.RandomSubSpace_REPTree,0.929443,ok
3591,1,2055_weka.RandomSubSpace_REPTree,0.922729,ok
3591,1,2056_weka.RandomSubSpace_REPTree,0.923706,ok
3591,1,2057_weka.RealAdaBoost_DecisionStump,0.914185,ok
3591,1,2058_weka.RealAdaBoost_DecisionStump,0.933594,ok
3591,1,2059_weka.RealAdaBoost_DecisionStump,0.936401,ok
3591,1,2060_weka.RealAdaBoost_DecisionStump,0.936401,ok
3591,1,2061_weka.RealAdaBoost_DecisionStump,0.936401,ok
3591,1,2062_weka.RotationForest_PrincipalComponents_J48,0.939941,ok
3591,1,2063_weka.RotationForest_PrincipalComponents_J48,0.941406,ok
3591,1,2064_weka.RotationForest_PrincipalComponents_J48,0.942627,ok
3591,1,2065_weka.RotationForest_PrincipalComponents_J48,0.943237,ok
3591,1,2066_weka.RotationForest_PrincipalComponents_J48,0.943359,ok
3591,1,2067_weka.FURIA,0.932495,ok
3591,1,2069_weka.ADTree,0.908691,ok
3591,1,2070_weka.LADTree,0.920044,ok
3591,1,2166_weka.FilteredClassifier_Discretize_J48,0.923584,ok
3591,1,1838_weka.J48,0.922363,ok
3591,1,1839_weka.ZeroR,0.596313,ok
3591,1,1840_weka.Ridor,0.923706,ok
3591,1,1841_weka.OneR,0.784546,ok
3591,1,1842_weka.Prism,0,other
3591,1,1843_weka.PART,0.918823,ok
3591,1,1844_weka.OLM,0.777466,ok
3591,1,1845_weka.NNge,0.924561,ok
3591,1,1846_weka.SimpleCart,0.929932,ok
3591,1,1847_weka.REPTree,0.930542,ok
3591,1,1848_weka.RandomTree,0.914917,ok
3591,1,1849_weka.RandomForest,0.940918,ok
3591,1,1850_weka.NBTree,0.924561,ok
3591,1,1852_weka.LMT,0.942627,ok
3591,1,1854_weka.J48graft,0.924561,ok
3591,1,1856_weka.Id3,0,other
3591,1,1857_weka.HoeffdingTree,0.932495,ok
3591,1,1858_weka.FT,0.941406,ok
3591,1,1859_weka.ExtraTree,0.864136,ok
3591,1,1860_weka.DecisionStump,0.794922,ok
3591,1,1861_weka.BFTree,0.925049,ok
3591,1,1864_weka.JRip,0.928345,ok
3591,1,1866_weka.DecisionTable_BestFirst,0.920044,ok
3591,1,1867_weka.ConjunctiveRule,0.794189,ok
3591,1,1868_weka.CHIRP,0.917236,ok
3591,1,1869_weka.HyperPipes,0.757812,ok
3591,1,1870_weka.InputMappedClassifier_ZeroR,0.596313,ok
3591,1,1871_weka.OSDL,0,other
3591,1,1872_weka.VFI,0.758057,ok
3591,1,1873_weka.IB1,0.754272,ok
3591,1,1874_weka.IBk,0.754272,ok
3591,1,1875_weka.KStar,0.827637,ok
3591,1,1876_weka.LBR,0,other
3591,1,1877_weka.LWL_DecisionStump,0.794556,ok
3591,1,1879_weka.KernelLogisticRegression_PolyKernel,0.942139,ok
3591,1,1880_weka.LibLINEAR,0.942139,ok
3591,1,1882_weka.Logistic,0.942139,ok
3591,1,1885_weka.RBFClassifier,0.904419,ok
3591,1,1888_weka.SGD,0.942139,ok
3591,1,1913_weka.NaiveBayes,0.904053,ok
3591,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.903931,ok
3591,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.865845,ok
3591,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.865845,ok
3591,1,1918_weka.A1DE,0.918701,ok
3591,1,1919_weka.A2DE,0.924072,ok
3591,1,1921_weka.BayesNet_K2,0.914307,ok
3591,1,1924_weka.LibSVM,0.942383,ok
3591,1,2015_weka.HNB,0,other
3591,1,2016_weka.KernelLogisticRegression_RBFKernel,0.945801,ok
3591,1,2017_weka.LibLINEAR,0.942139,ok
3591,1,2019_weka.SimpleLogistic,0.942017,ok
